Iteration, Diversity, Elitism Rate, Mutation Rate, Population Size, Crossover Type, Mutation Type
160, 1709, 0,05, 0,20, 300, twoPointCrossover, flipMutation
170, 1801, 0,05, 0,20, 300, twoPointCrossover, flipMutation
180, 1912, 0,05, 0,20, 300, twoPointCrossover, flipMutation
190, 1999, 0,05, 0,20, 300, twoPointCrossover, flipMutation
200, 2087, 0,05, 0,20, 300, twoPointCrossover, flipMutation
210, 2178, 0,05, 0,20, 300, twoPointCrossover, flipMutation
220, 2252, 0,05, 0,20, 300, twoPointCrossover, flipMutation
230, 2327, 0,05, 0,20, 300, twoPointCrossover, flipMutation
240, 2435, 0,05, 0,20, 300, twoPointCrossover, flipMutation
250, 2535, 0,05, 0,20, 300, twoPointCrossover, flipMutation
260, 2619, 0,05, 0,20, 300, twoPointCrossover, flipMutation
270, 2735, 0,05, 0,20, 300, twoPointCrossover, flipMutation
280, 2793, 0,05, 0,20, 300, twoPointCrossover, flipMutation
290, 2850, 0,05, 0,20, 300, twoPointCrossover, flipMutation
300, 2924, 0,05, 0,20, 300, twoPointCrossover, flipMutation
